video_name,frame_index,mean_flow,std_flow,edge_ratio,keypoint_count,fft_peak,view,state
angle_evm_segment_1_10s.avi,0,0.03251868113875389,1.1619720458984375,0.032734754956977176,61,8283992.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,1,0.023075519129633904,1.0690737962722778,0.03149551066217733,57,8005639.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,2,-0.024614619091153145,0.908046543598175,0.031144781144781145,50,7769613.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,3,0.0022022509947419167,0.708086371421814,0.031214927048260382,47,7568085.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,4,0.029816415160894394,0.6789659261703491,0.03198653198653199,54,7408305.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,5,0.009419208392500877,0.5505216717720032,0.03081743359521137,45,7259642.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,6,0.019889941439032555,0.45896467566490173,0.030747287691732135,55,7158515.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,7,-0.005608025472611189,0.38746216893196106,0.03126169098391321,57,7077792.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,8,0.004601350519806147,0.32557913661003113,0.0304900860456416,53,7020553.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,9,-0.02085753157734871,0.34584182500839233,0.03046670407781519,52,6982380.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,10,0.018250830471515656,0.2685360014438629,0.03006921062476618,49,6972344.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,11,0.011154466308653355,0.38456249237060547,0.029297605686494574,46,6988698.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,12,0.018026459962129593,0.30347514152526855,0.03222035166479611,45,7033235.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,13,0.00031950106495060027,0.38412046432495117,0.031238309016086794,49,7086195.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,14,0.006692090537399054,0.5331963300704956,0.0304900860456416,41,7174839.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,15,-0.02209462784230709,0.8136422038078308,0.030396558174335953,55,7285951.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,16,-0.027614833787083626,1.2109931707382202,0.030303030303030304,57,7442989.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,17,0.015736335888504982,1.371987223625183,0.03151889263000374,59,7649400.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,18,0.26596397161483765,1.828912615776062,0.031659184436962216,55,7976583.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,19,0.30998873710632324,1.831420660018921,0.027918069584736253,49,8353532.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,20,0.16171465814113617,1.0903756618499756,0.024013280957725404,48,8677404.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,21,0.1575394868850708,0.8633111715316772,0.023545641601197157,44,8914185.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,22,0.14313504099845886,0.7607869505882263,0.023428731762065096,43,9109069.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,23,0.10518311709165573,0.7199485301971436,0.022166105499438832,44,9238116.0,angle,Bearing_fault
angle_evm_segment_1_10s.avi,24,0.0646652802824974,0.6671417951583862,0.021254208754208755,45,9341120.0,angle,Bearing_fault
