video_name,state,view,segment_duration,is_overlap,total_frames,actual_fps,flow_mean,flow_std,flow_max,orientation_mean,orientation_std,temporal_grad_mean,temporal_grad_std,temporal_grad_max,dominant_freq,flow_entropy,motion_consistency
angle_evm_segment_14_10s_50_overlap.avi,Unbalance_weight,angle,10,True,300,30.0,0.19618584,0.5089793,11.933411,-0.4253576,1.5929615089809448,0.3375804840176821,0.21046806294664908,1.0093995510662177,4.6763935652824546e-05,0.40586074280551454,2.594360125947379
angle_evm_segment_15_10s_50_overlap.avi,Unbalance_weight,angle,10,True,300,30.0,0.20024443,0.53323656,9.414964,-0.19369435,1.5682225529904892,0.32465948347590856,0.22993142036789735,1.1919191919191918,4.6763935652824546e-05,0.49293405336896057,2.6629150633832426
angle_evm_segment_16_10s_50_overlap.avi,Unbalance_weight,angle,10,True,300,30.0,0.18997622,0.53404754,11.608462,-0.42549127,1.5464829998198135,0.3364225683066263,0.20876571428011417,0.9841470258136925,4.6763935652824546e-05,0.3696937990064373,2.8111136537261427
angle_evm_segment_17_10s_50_overlap.avi,Unbalance_weight,angle,10,True,300,30.0,0.21142872,0.60638356,16.775522,-0.3486882,1.4974731779164199,0.35436091686091686,0.23208763576042857,1.2349186307519642,4.6763935652824546e-05,0.2919729259100957,2.8680148246263135
angle_evm_segment_1_10s_50_overlap.avi,Unbalance_weight,angle,10,True,300,30.0,1.3460673,2.5968404,43.16776,0.3719638,1.2681179219777385,0.8261987051238259,0.5274717719399103,6.623410026187804,2.3381967826412273e-05,0.7688619981646426,1.9292040110648143
angle_evm_segment_2_10s_50_overlap.avi,Unbalance_weight,angle,10,True,300,30.0,0.9904663,3.1116815,46.625896,-0.27718535,1.5890425929320144,0.6015858917428966,0.3068873590551324,1.6887860082304527,2.3381967826412273e-05,0.42969216132492427,3.141629685086012
angle_evm_segment_3_10s_50_overlap.avi,Unbalance_weight,angle,10,True,300,30.0,0.25175983,0.8627644,39.555115,-0.79228646,1.5881198844241786,0.3676034781107245,0.2402145375760593,1.3324214365881033,2.3381967826412273e-05,0.12351233754867337,3.426920811853256
angle_evm_segment_4_10s_50_overlap.avi,Unbalance_weight,angle,10,True,300,30.0,0.38006803,1.474301,52.45782,-0.75324744,2.103291647488415,0.5713201631076027,0.32690867750031166,1.6782407407407407,0.00308641975308642,0.16018689087276564,3.879034725110878
angle_evm_segment_5_10s_50_overlap.avi,Unbalance_weight,angle,10,True,300,30.0,0.71582377,2.1156356,45.46532,-1.8779739,2.364136495396568,0.8464188678560659,0.309777578260454,2.023475495697718,0.00308641975308642,0.3626892975452919,2.9555216910715236
angle_evm_segment_6_10s_50_overlap.avi,Unbalance_weight,angle,10,True,300,30.0,0.9214833,2.2436574,34.074104,-0.07769833,1.5511086067970727,0.7206291203875745,0.3554693254309642,1.8888655069210625,0.00308641975308642,0.5988092114885445,2.434829766972663
angle_evm_segment_7_10s_50_overlap.avi,Unbalance_weight,angle,10,True,300,30.0,0.99129707,2.785448,48.386814,-0.3087485,1.7890742272404943,0.3966484959842448,0.26015089551563075,1.5065469509913954,0.00308641975308642,0.49164814627475334,2.809899634915623
angle_evm_segment_8_10s_50_overlap.avi,Unbalance_weight,angle,10,True,300,30.0,0.32704747,0.9343076,22.75524,-0.3693221,1.4059119771966957,0.336185229603104,0.21040096152694127,1.0228441825664047,2.3381967826412273e-05,0.34218467872976605,2.85678628349531
angle_evm_segment_9_10s_50_overlap.avi,Unbalance_weight,angle,10,True,300,30.0,0.18822165,0.45334625,8.24767,-0.3319052,1.399397664263549,0.2890692350233413,0.2264504245685214,1.1419051627384962,4.6763935652824546e-05,0.5446895702699287,2.4085637751384574
front_evm_segment_10_10s_50_overlap.avi,Unbalance_weight,front,10,True,300,30.0,1.8036697,4.0515795,79.3997,0.4988546,2.553484338805345,1.1358698780196363,0.6039514454075932,4.52508885147774,0.00308641975308642,0.537591861401631,2.2462966745685535
front_evm_segment_11_10s_50_overlap.avi,Unbalance_weight,front,10,True,300,30.0,0.50124854,0.76135194,15.408837,3.124591,1.7337646097614166,0.8649739842372692,0.4429145649768335,2.4583333333333335,0.006149457538346428,0.6942180753440913,1.5189080179572043
front_evm_segment_12_10s_50_overlap.avi,Unbalance_weight,front,10,True,300,30.0,0.4696275,0.6702722,14.718608,-3.0832975,1.8195089113625775,0.8963263096717203,0.40125640940005436,2.1435185185185186,2.3381967826412273e-05,0.6821173807007102,1.427239130709142
front_evm_segment_13_10s_50_overlap.avi,Unbalance_weight,front,10,True,300,30.0,0.435364,0.6552538,15.08469,2.5436597,2.0271718093784674,0.8552233908514102,0.4462929247766635,2.451552562663674,2.3381967826412273e-05,0.6090318096964589,1.5050677376611294
front_evm_segment_14_10s_50_overlap.avi,Unbalance_weight,front,10,True,300,30.0,0.4124021,0.5847185,11.27444,2.133843,2.1196699052811825,0.9135362199975725,0.41079823492725553,2.3921156004489337,2.3381967826412273e-05,0.7917200624530532,1.41783253994094
front_evm_segment_15_10s_50_overlap.avi,Unbalance_weight,front,10,True,300,30.0,0.46586707,0.72193694,14.430877,2.4915135,2.3883646333093838,0.8869586644345097,0.4422938368718734,2.6849981294425738,0.00617283950617284,0.7015040475674338,1.549659622550903
front_evm_segment_16_10s_50_overlap.avi,Unbalance_weight,front,10,True,300,30.0,0.49678504,0.8008554,14.3975725,3.0759766,2.012125688892926,1.0016147633901256,0.403772323552802,2.3193275346053124,2.3381967826412273e-05,0.7389705024082727,1.6120730579497569
front_evm_segment_17_10s_50_overlap.avi,Unbalance_weight,front,10,True,300,30.0,0.9083869,1.6443379,36.45665,-1.5542113,2.5118709061307594,1.6398002382301897,0.9501402211034113,5.082187616909839,7.793989275470757e-08,0.5256318878414211,1.810171533171913
front_evm_segment_1_10s_50_overlap.avi,Unbalance_weight,front,10,True,300,30.0,1.2660774,2.093386,30.582235,2.1126351,1.534950300772727,1.5781221261293725,0.8678735486573349,4.918163112607557,0.00617283950617284,0.8546015502868922,1.6534410002282915
front_evm_segment_2_10s_50_overlap.avi,Unbalance_weight,front,10,True,300,30.0,0.97326386,2.121325,34.757145,0.2266755,1.7464593082233983,1.479330184040329,0.6013776449531353,3.4292929292929295,0.00308641975308642,0.5528408237009392,2.1795968433188424
front_evm_segment_3_10s_50_overlap.avi,Unbalance_weight,front,10,True,300,30.0,1.5617404,4.045775,37.542625,-3.119927,1.3107446558245133,1.308226261124812,0.6414605283391612,3.368990834268612,0.00617283950617284,0.6176850448527225,2.5905536862907157
front_evm_segment_4_10s_50_overlap.avi,Unbalance_weight,front,10,True,300,30.0,0.9038757,2.1123405,29.684498,-3.075348,1.7474650005934167,1.0049963120615295,0.4372082403710083,2.6236672278338946,0.00617283950617284,0.5862164288103495,2.3369785173525877
front_evm_segment_5_10s_50_overlap.avi,Unbalance_weight,front,10,True,300,30.0,0.4746426,0.65729356,13.180089,2.6261067,1.9437036563954104,0.8711826396005141,0.4518677623491377,2.67707164234942,2.3381967826412273e-05,0.7886125805455663,1.384814946973206
front_evm_segment_6_10s_50_overlap.avi,Unbalance_weight,front,10,True,300,30.0,0.5292809,0.9037613,25.191309,2.6521773,2.090893747250797,1.0136231633816175,0.45315093694050035,2.819374298540965,0.00617283950617284,0.4101990275585395,1.7075235817353025
front_evm_segment_7_10s_50_overlap.avi,Unbalance_weight,front,10,True,300,30.0,0.8041208,1.70797,42.559742,2.0819035,2.350991721602338,1.229875867557027,0.5834622591765907,3.8284465020576133,0.00308641975308642,0.38584926794904784,2.124019107155178
front_evm_segment_8_10s_50_overlap.avi,Unbalance_weight,front,10,True,300,30.0,2.480054,5.3503675,94.57748,2.5805376,1.919002650522983,1.5950081297303518,0.59952522092389,3.5723438084549195,0.00308641975308642,0.6414452131608879,2.157358509472373
front_evm_segment_9_10s_50_overlap.avi,Unbalance_weight,front,10,True,300,30.0,1.3035623,2.8101056,63.780952,-0.44128498,1.956124405896827,1.50280646174366,0.712287974007707,4.748807519640853,0.00308641975308642,0.4593556598595813,2.1557108870317014
angle_evm_segment_1_15s.avi,Unbalance_weight,angle,15,False,450,30.0,1.3497037,2.5019526,43.16776,0.33873096,1.2091834870335587,0.6854278056486668,0.4959906546313388,6.623410026187804,2.338196782641227e-05,0.7825605863193186,1.8537037802504246
angle_evm_segment_2_15s.avi,Unbalance_weight,angle,15,False,450,30.0,0.54889494,1.9023606,52.521347,-1.4345347,2.261404592144032,0.6991139119479877,0.3574536141229346,1.8888655069210625,0.0030864197530864196,0.23546096612421852,3.4657945406698625
angle_evm_segment_3_15s.avi,Unbalance_weight,angle,15,False,450,30.0,1.0253243,2.8606474,48.386814,-0.4018049,1.762119560575888,0.36343878861201306,0.2564088665897496,1.5065469509913954,0.0030864197530864196,0.5020865456241158,2.7899899821309737
angle_evm_segment_4_15s.avi,Unbalance_weight,angle,15,False,450,30.0,0.19876586,0.5265856,12.377046,-0.45270643,1.6194035922801768,0.32911161228718766,0.20953886240062225,1.0276608679386456,4.676393565282454e-05,0.36706789601882256,2.649262465317214
