video_name,frame_index,mean_flow,std_flow,edge_ratio,keypoint_count,fft_peak,view,state
angle_evm_segment_10_5s_50_overlap.avi,0,-0.004390204790979624,0.07680125534534454,0.021558174335952113,41,9406416.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,1,-0.0019487366080284119,0.1274954080581665,0.02162832023943135,37,9409568.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,2,-0.0029727816581726074,0.11196883767843246,0.02071642349420127,43,9409636.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,3,-0.0007077601621858776,0.10404036194086075,0.020178638234193788,38,9407413.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,4,0.0008962187566794455,0.12164364755153656,0.020295548073325852,39,9406937.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,5,0.01173931360244751,0.11334290355443954,0.020155256266367376,41,9407084.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,6,0.022285785526037216,0.15657667815685272,0.02071642349420127,44,9407562.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,7,0.005894221365451813,0.1279650330543518,0.020038346427235315,40,9411645.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,8,-0.0060614170506596565,0.21462906897068024,0.01999158249158249,40,9414283.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,9,0.012133524753153324,0.20027150213718414,0.02027216610549944,35,9414989.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,10,0.041950397193431854,0.18677493929862976,0.02120744481855593,37,9411573.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,11,0.030565543100237846,0.18573273718357086,0.021067153011597457,36,9414134.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,12,0.034849442541599274,0.18698860704898834,0.02202581369248036,37,9424391.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,13,0.012362009845674038,0.18141159415245056,0.021768612046389826,38,9434481.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,14,0.02295893244445324,0.1388424038887024,0.020505985783763562,39,9440628.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,15,0.01644774153828621,0.13314871490001678,0.019687616909839133,40,9444321.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,16,0.020025786012411118,0.13254299759864807,0.017887205387205386,37,9448418.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,17,0.006160324905067682,0.10532447695732117,0.018588664421997754,36,9444750.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,18,0.019212987273931503,0.15555351972579956,0.01870557426112982,35,9444363.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,19,0.00025874553830362856,0.09885919839143753,0.019079685746352413,39,9446024.0,angle,Bearing_fault
