video_name,frame_index,mean_flow,std_flow,edge_ratio,keypoint_count,fft_peak1,fft_peak2,fft_peak3,view,state,filename,class,duration,overlap
angle_evm_segment_10_5s.avi,10,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,11,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,12,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,13,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,14,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,15,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,16,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,17,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,18,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,19,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,20,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,21,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,22,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,23,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,24,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,25,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,26,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,27,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,28,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,29,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,30,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,31,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,32,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,33,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,34,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,35,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,36,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,37,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,38,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,39,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,40,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,41,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,42,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,43,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,44,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,45,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,46,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,47,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,48,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,49,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,50,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,51,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,52,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,53,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,54,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,55,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,56,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,57,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,58,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,59,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,60,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,61,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,62,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,63,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,64,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,65,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,66,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,67,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,68,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,69,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,70,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,71,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,72,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,73,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,74,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,75,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,76,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,77,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,78,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,79,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,80,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,81,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,82,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,83,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,84,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,85,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,86,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,87,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,88,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,89,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,90,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,91,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,92,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,93,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,94,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,95,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,96,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,97,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,98,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,99,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,100,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,101,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,102,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,103,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,104,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,105,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,106,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,107,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,108,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,109,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,110,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,111,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,112,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,113,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,114,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,115,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,116,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,117,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,118,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,119,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,120,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,121,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,122,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,123,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,124,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,125,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,126,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,127,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,128,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,129,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,130,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,131,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,132,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,133,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,134,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,135,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,136,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,137,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,138,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,139,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,140,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,141,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,142,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
angle_evm_segment_10_5s.avi,143,-0.001322887,0.12923911,0.0207535228831525,6418,9445906.0,9445748.0,9445333.0,angle,Bearing_fault,segmented_5_features.csv,Bearing_fault,5,False
