video_name,frame_index,mean_flow,std_flow,edge_ratio,keypoint_count,fft_peak,view,state
angle_evm_segment_10_5s_50_overlap.avi,0,-0.005965925753116608,0.2663058042526245,0.04931257014590348,116,9811688.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,1,-0.003928117919713259,0.208357036113739,0.04905536849981294,112,9798866.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,2,0.009211000055074692,0.21869976818561554,0.05193135054246165,114,9779188.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,3,0.0008813162567093968,0.1922840178012848,0.05293677515899738,123,9754394.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,4,-0.00044942498789168894,0.20139791071414948,0.05333426861204639,118,9726652.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,5,-0.006820350419729948,0.11860960721969604,0.05387205387205387,112,9706192.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,6,-0.016584375873208046,0.1271277815103531,0.053825289936401045,106,9691031.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,7,-0.01472996175289154,0.1187056303024292,0.05455013093901983,111,9684769.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,8,-0.033087220042943954,0.2745305001735687,0.05576599326599327,109,9684127.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,9,-0.015724806115031242,0.16271424293518066,0.057472876917321364,115,9685342.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,10,-0.02335299178957939,0.20621134340763092,0.05623363262252151,116,9697312.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,11,-0.03958338499069214,0.28002646565437317,0.05672465394687617,118,9715246.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,12,-0.03139478340744972,0.3052960932254791,0.05714552936775159,113,9729654.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,13,-0.027264248579740524,0.2576501667499542,0.05550879161990273,104,9743680.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,14,-0.05491679906845093,0.7287557125091553,0.05518144407033296,99,9754889.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,15,-0.03182468190789223,0.23584197461605072,0.053170594837261505,99,9764230.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,16,-0.01893385499715805,0.20153631269931793,0.0533576505798728,101,9767299.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,17,-0.027799444273114204,0.17156799137592316,0.05389543583988028,111,9767826.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,18,-0.018751487135887146,0.16244405508041382,0.05375514403292181,101,9769221.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,19,-0.023098530247807503,0.18685543537139893,0.05333426861204639,94,9770199.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,20,-0.01001239474862814,0.21136429905891418,0.051183127572016464,109,9771487.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,21,-0.00981166958808899,0.1311468631029129,0.051066217732884396,107,9769873.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,22,-0.02914048545062542,0.17366062104701996,0.05036475869809203,111,9766492.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,23,-0.017860854044556618,0.1707983762025833,0.049639917695473254,110,9759203.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,24,-0.022158430889248848,0.1884150356054306,0.04879816685372241,99,9752168.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,25,-0.010789213702082634,0.13510315120220184,0.047979797979797977,100,9749129.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,26,-0.006486245431005955,0.11383900046348572,0.04851758323980546,104,9750924.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,27,-0.004758339375257492,0.11342223733663559,0.04835390946502058,97,9750049.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,28,0.001966630108654499,0.10134465992450714,0.04828376356154134,98,9748131.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,29,-0.00878799706697464,0.09577152878046036,0.04800317994762439,92,9746722.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,30,-0.0026957793161273003,0.0917806550860405,0.04807332585110363,96,9746643.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,31,0.010554637759923935,0.11055320501327515,0.048844930789375234,103,9751379.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,32,0.003938707988709211,0.17032593488693237,0.047979797979797977,99,9756531.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,33,0.007078463211655617,0.10449609905481339,0.046085858585858584,97,9765145.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,34,0.014915447682142258,0.20151181519031525,0.045244107744107746,104,9765890.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,35,-0.006781537551432848,0.3016064167022705,0.04510381593714927,110,9766973.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,36,0.01352493092417717,0.20942454040050507,0.044121773288439955,99,9769610.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,37,0.016984401270747185,0.2154059112071991,0.04447250280583614,99,9770847.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,38,0.01848333328962326,0.2304774820804596,0.04536101758323981,101,9766848.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,39,0.014389553107321262,0.2413557767868042,0.0459221848110737,107,9757714.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,40,0.010153067298233509,0.22333714365959167,0.04596894874672652,106,9746662.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,41,0.01986895315349102,0.21944865584373474,0.046670407781518895,105,9732974.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,42,0.024550367146730423,0.22017765045166016,0.05043490460157127,112,9721634.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,43,0.013435243628919125,0.20606602728366852,0.052960157126823795,117,9707411.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,44,0.00043362745782360435,0.24320341646671295,0.0522119341563786,115,9690942.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,45,0.017240945249795914,0.1544117033481598,0.05550879161990273,121,9672789.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,46,0.010100921615958214,0.2167367935180664,0.05609334081556304,113,9660090.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,47,0.02667677216231823,0.2149229198694229,0.054596894874672654,112,9662217.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,48,0.019908523187041283,0.17145496606826782,0.056584362139917695,115,9669639.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,49,0.011422961950302124,0.16528822481632233,0.05688832772166105,115,9676327.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,50,0.004353617783635855,0.20665480196475983,0.05642068836513281,113,9688505.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,51,0.015567104332149029,0.1808312088251114,0.05653759820426487,99,9702502.0,angle,Unbalance_weight
angle_evm_segment_10_5s_50_overlap.avi,52,0.007496562786400318,0.2306986153125763,0.05560231949120838,100,9718735.0,angle,Unbalance_weight
